sentence,label
Z przyzwoitą i przystępną cenowo opieką zdrowotną dla wszystkich pracujących rodzin.,No
"I jeśli zostanę wybrany na prezydenta, coś z tym zrobię.",No
Musimy mieć wielki cel.,No
"Przypomnę, że była to podwyżka podatków przez Demokratów, a ja nie chciałem tego robić i zgodziłem się na to.",Yes
Przez 45 lat byliśmy zajęci Armią Czerwoną.,Yes
Ale nie to robiłeś przez ostatnie cztery lata.,No
"I powiedziałem, że popełniłem błąd.",No
"Zamierzałeś umieścić go w wyższym przedziale podatkowym, co zwiększy jego podatki, co spowoduje, że nie będzie mógł zatrudniać ludzi, co Joe próbował zrealizować amerykański sen.",No
"W naszym kraju znajdujemy się w sytuacji, w której gdybyśmy mieli zacząć wszystko od nowa, moglibyśmy wymyślić inny system.",No
Było to więcej niż oferowaliśmy wcześniej całej Afryce od rządu federalnego.,Yes
I tylko na tej podstawie podejmujemy decyzję w każdej sprawie.,No
"W przeszłości widzieliśmy niszczenie wybranych rządów, jak w Chile, i silne wsparcie dla dyktatury wojskowej.",Yes
"To, co jest dla mnie artykułem wiary, nie jest czymś, co mogę narzucić komuś, kto nie podziela tego artykułu wiary.",No
"A ta konkretna ustawa pozwala pacjentom wybrać lekarza, ich własnego lekarza, jeśli chcą.",Yes
"A powód, dla którego obwiniają Rosję, ponieważ myślą, że próbują mnie zszargać z Rosją.",No
"Zamierza podnieść podatki o 1,3 biliona dolarów.",Yes
"Nie sądzę, by Ameryka mogła pójść na całość z wieloma nowymi programami, które znacząco zwiększyłyby budżet federalny.",No
"Amerykanie poprosili mnie, abym się tym zajął.",No
Dlatego zwracam się do wyborców Perota.,No
"Niektórym nie podoba się fakt, że wstałem, by powiedzieć ""nie"", ale zrobiłem to.",No
Musimy oczywiście ciąć wydatki.,No
"Nigdy w historii naszego kraju nie byliśmy w sytuacji, w której przeciwnik, obce mocarstwo, pracuje tak ciężko, aby wpłynąć na wynik wyborów.",Yes
"Jesteśmy wiodącym darczyńcą na świecie, który pomaga cierpiącym ludziom.",Yes
"Wiesz, prezydent Obama powiedział pewnego dnia, kiedy marudzisz, zanim jeszcze gra się skończy...",No
"Odrzucam ten pogląd - i sugeruję, że mój przeciwnik nie jest - odrzucam pogląd, że niektórzy twierdzą, że jeśli jesteś muzułmaninem, nie możesz być wolny, nie pragniesz wolności.",No
"I ważne jest, aby upewnić się, że nie zgadzamy się bez bycia niemiłymi.",No
"Oczywiście żaden prezydent nie chce wojny, a ja z pewnością nie wierzę, że gubernator Reagan, gdyby był prezydentem, chciałby wojny, ale prezydent w Gabinecie Owalnym musi niemal codziennie podejmować decyzję o tym, jak wykorzystać ogromną siłę naszego kraju na rzecz pokoju, poprzez dyplomację lub w nieostrożny sposób w wojowniczej postawie, która była przykładem jego postawy w przeszłości.",No
"Możemy iść naprzód i oczyścić nasz klimat, opracować zielone technologie i alternatywne źródła energii dla samochodów hybrydowych, wodorowych i akumulatorowych, aby oczyścić nasze środowisko, a jednocześnie pobudzić naszą gospodarkę, tworząc miliony miejsc pracy.",No
"Chcę jednak odpowiedzieć tak konkretnie, jak tylko potrafię, na pytanie, które właśnie mi zadałeś.",No
"Ludzie, którzy mają pracę, wykształcenie i możliwości, których nie mieli 10 lat temu, wcale nie uważają, że jest to nieistotne; uważają, że jest to bardzo istotne i chcieliby, aby reszta kraju je miała.",No
Więc narzekam na to.,No
Ale to nie wystarczy.,No
Oczywiście stanowimy 5 procent światowej populacji; musimy handlować z pozostałymi 95 procentami.,No
"Czy uważasz, że nasze instytucje polityczne działają tak, jak powinny, gdy dosłownie tylko połowa naszych obywateli głosuje?",Yes
I to jest bezpieczniejszy kraj.,No
"Panie Howe, panie wiceprezydencie.",No
Na tym zakończę.,No
"I myślę, że być może udało nam się trochę lepiej zrozumieć.",No
"Każdy, kto prowadzi interesy z rządem, powinien mieć możliwość upewnienia się, że nie stosuje praktyk dyskryminacyjnych przy zatrudnianiu.",No
"Uważam, że to absolutnie...",No
"Nikt nie powinien palić, młodzi czy starzy, ale szczególnie młodzi ludzie nie powinni palić, ale mój rekord jest taki.",No
"Nie potrzebujemy jednak, by prezydent powstrzymywał nas przed korzystaniem z ropy, węgla i gazu.",No
"Potrzebujemy prezydenta, który może wkroczyć - który czerpie swoją siłę od ludzi.",No
"Dokonując takiego osądu, decydujesz nie tylko o przyszłości naszego narodu, ale w bardzo głębokim sensie decydujesz o przyszłości świata.",No
"Ponieważ bilion dolarów, który został obiecany młodym ludziom, został również obiecany osobom starszym.",Yes
"Spotykałem się z kobietami, które pod koniec ciąży otrzymywały najgorsze wiadomości, jakie można było otrzymać, że ich zdrowie jest zagrożone, jeśli będą kontynuować ciążę, lub że stało się coś strasznego lub właśnie odkryto coś strasznego w związku z ciążą.",No
"To najwyższy zaszczyt, jaki mnie spotkał w życiu, pomyśleć, że ktoś z Russell w stanie Kansas, ktoś, kto dorastał w mieszkaniu w piwnicy, ktoś, kogo rodzice nie ukończyli szkoły średniej, ktoś, kto spędził około 39 miesięcy w szpitalach po II wojnie światowej, ktoś, kto codziennie ubiera się za pomocą wieszaka na guziki.",No
"I całkowicie podpisuję się pod duchem, który wyraził dziś senator Kennedy, duchem, że Stany Zjednoczone powinny iść naprzód.",No
Nie jest i właśnie to opisałem...,No
Weźmy na przykład karę małżeńską.,No
"Przez ostatnie dwa lata byłem prezesem i z doświadczenia wiem, że o wiele trudniej jest podejmować takie decyzje, niż je później oceniać.",No
"Powiedziałem, że zaostrzymy alimenty na dzieci, a ich egzekwowanie wzrosło o 50 procent.",Yes
Szkoła czarterowa prowadzona przez ludzi z Teach For America.,No
"Jedynym budynkiem, który był strzeżony, gdy wojska wkroczyły do Bagdadu, było ministerstwo ropy naftowej.",Yes
To jeden z twoich własnych doradców.,No
Ale nie zamierzam tego robić.,No
Mamy więc dobre wojsko.,No
"Mamy tak wiele rzeczy, które musimy zrobić lepiej, Lester, i z pewnością cyber jest jedną z nich.",No
"Ale kiedy ciągle walczysz z gwiazdami - nigdy nie sugerowałem, gdzie powinna znajdować się broń ani jakiego rodzaju; nie jestem naukowcem.",No
Jesteś właścicielem swojego konta.,No
"Zaangażowanie ich w administrację rządową i poczucie, że należą do struktury społecznej, która podejmuje decyzje w sądownictwie i władzy wykonawczej, jest bardzo ważnym zobowiązaniem, które staram się realizować i będę to robić w przyszłości.",No
"Ironią losu jest to, że obecnie odsetek wyborców składających się z rodziców z dziećmi jest mniejszy niż kiedykolwiek w historii Ameryki ze względu na starzenie się naszej populacji, ale jednocześnie mamy największe pokolenie uczniów w szkołach publicznych w historii.",Yes
"Uważam jednak, że Stany Zjednoczone mogą zrobić wszystko, co w ich mocy.",No
"Cóż, Jim, uważam, że rząd federalny powinien dać ludziom narzędzia i spróbować stworzyć warunki, w których będą mogli w pełni wykorzystać swoje życie.",No
Pamiętam rozmowę przez telefon.,No
"Główną kwestią jest to, czy decyzja Roe v. Wade zostanie obalona.",No
Byłem zaniepokojony tonem i charakterem tej kampanii.,No
Wolny rynek nie może funkcjonować bez regulacji.,No
"Dlatego uważam, że powinieneś rozważyć zrobienie czegoś z tym i zagłosowanie na niezależnego w 1980 roku.",No
Po drugie - i są dobre.,No
Z czasem mogą jednak odzyskać wiarygodność.,No
"Nie, nie doszło do zmiany zdania.",No
Dzięki naszym programom byliśmy w stanie znacząco obniżyć wydatki na obronę.,Yes
Mówię o wycofaniu traktatu i powrocie do negocjacji.,No
"Patrzą na Waszyngton i widzą ludzi wytykających palcami i obwiniających, mówiących jedno, a robiących drugie.",No
"Musi mieć opcje pożyczek dla upadających firm, zamiast przejmowania tych pożyczek przez rząd.",No
"Cóż, zorganizował wiele dużych wieców, na których powiedział, że nie mógł zrobić tych rzeczy tym kobietom, ponieważ nie były one wystarczająco atrakcyjne, aby mogły zostać zaatakowane.",Yes
"Istnieją pewne ograniczone miejsca, w których było to właściwe.",No
Nie możemy stracić tych miejsc pracy.,No
"Odmówili, ponieważ otrzymali notatkę od jednego ze swoich doradców politycznych, mówiącą, że zamiast tego powinni scharakteryzować wszystko, co zrobiliśmy, jako wielki rząd i upewnić się, że nic nie zostało zrobione, aby pomóc w opiece zdrowotnej przed wyborami w 94 roku, aby mogli wysunąć takie twierdzenie.",No
"Cóż, po pierwsze, dane prezydenta wynoszące 2,2 biliona dolarów po prostu nie są dokładne.",Yes
Ponieważ obecny deficyt narastał przez 12 lat.,Yes
"Ale to są rzeczy, które ludzie mówią.",No
"Więc nie zamierzam zaczynać i nie zamierzam przechodzić do uprawnień jako sposobu na zmniejszenie tego deficytu, kiedy wydajemy miliardy na coś takiego jak Gwiezdne Wojny, kiedy wydajemy miliardy na inne systemy uzbrojenia, które najwyraźniej wiceprezydent chce trzymać w tylnej kieszeni lub w jakimś miejscu, ale które, jeśli nadal będziemy wydawać na nie miliardy, zmuszą nas do obcięcia Ubezpieczeń Społecznych, do obcięcia Medicare, do obcięcia tych podstawowych uprawnień dla ludzi o bardzo, bardzo skromnych środkach.",No
"Musimy też upewnić się, że zmniejszymy nasz deficyt.",No
"I myślę, że uścisk Toma Daschle'a w tym momencie był równie autentycznym poczuciem, że nie ma Demokratów, nie ma Republikanów, wszyscy jesteśmy tylko Amerykanami.",No
"Musisz pokazać, że podchodzisz do tego poważnie.",No
"To się zmieni, gdy zostanę prezydentem Stanów Zjednoczonych.",No
"Gerald Ford pozostawił pięcioletni plan rozbudowy sił zbrojnych w celu przywrócenia naszej obronności, a administracja prezydenta Cartera zmniejszyła go o 38%, wycięła 60 okrętów z proponowanego programu budowy marynarki wojennej i zatrzymała B-l, opóźniła pocisk manewrujący, zatrzymała linię produkcyjną pocisku Minuteman, zatrzymała Trident lub opóźniła okręt podwodny Trident, a teraz planuje mobilne siły wojskowe, które mogą być dostarczane do różnych miejsc na świecie, co sprawia, że kwestionuję jego ataki na to, czy jestem tym, który szybko szuka użycia siły.",Yes
"I byłoby to jedno, aby zdjąć rząd z pleców wspaniałych ludzi w tym kraju i ponownie uwolnić cię do robienia tych rzeczy, które wiem, że potrafisz robić tak dobrze, ponieważ zrobiłeś to i uczyniłeś ten kraj wielkim.",No
"Nie, nie prowadzili rozmów od dwóch lat.",No
Coś ci powiem.,No
Morale w dzisiejszym wojsku jest zbyt niskie.,No
"Są to pytania dotyczące tych obszarów, które Północ i Południe, Wschód i Zachód mają prawo znać.",No
"Na podstawie dotychczasowej analizy wydaje mi się, że ta ustawa podatkowa uzasadnia mój podpis i zatwierdzenie.",No
"Bardzo wcześnie w mojej administracji zaproponowałem - i myślę, że coś, co nigdy nie zostało zaproponowane przez żadną poprzednią administrację - zaproponowałem całkowitą eliminację pocisków rakietowych średniego zasięgu, gdzie Sowieci mieli przewagę ponad 10 - i nadal mają - przewagę ponad 10 do 1 nad sojusznikami w Europie.",Yes
Chciałbym poruszyć jeszcze jedną kwestię.,No
Na tym chcę się skupić.,No
"Jeśli przyjmiemy rolę lidera i zbudujemy nowe technologie, takie jak nowe rodzaje samochodów i ciężarówek, które Detroit chce zbudować, możemy stworzyć miliony dobrych nowych miejsc pracy, będąc pierwszymi na rynku z tymi nowymi rodzajami samochodów i ciężarówek oraz innymi rodzajami technologii.",No
A zaoszczędzone odsetki przeznaczyłbym z powrotem na ubezpieczenie społeczne.,No
"Jedynym sposobem, w jaki amerykańskie wojska mogły pozostać w Iraku, było uzyskanie porozumienia od ówczesnego rządu irackiego, które chroniłoby nasze wojska, a rząd iracki nie zgodził się na to.",No
"Cały wzrost wydobycia gazu ziemnego i ropy naftowej miał miejsce na gruntach prywatnych, a nie rządowych.",Yes
"Cóż, Aleppo to katastrofa.",No
"Jeśli rząd spadłby do najniższego poziomu, o którym sam mógłbyś powiedzieć, że nie może zejść niżej i nadal świadczyć usługi dla ludzi, a ożywienie byłoby tak kompletne, że wiedziałbyś, że uzyskujesz ostateczną kwotę przychodów, które możesz uzyskać dzięki temu wzrostowi, i nadal istniałaby niewielka różnica między tymi dwiema liniami, to powiedziałem kiedyś, że tak, trzeba by wtedy sprawdzić, czy podatki nie powinny zostać dostosowane.",No
"Myślę, że jeśli porozmawiasz z kimkolwiek, to nie jest wybór.",No
"Nasi ósmoklasiści zajmują pierwsze miejsce w języku angielskim, a także w matematyce.",Yes
"Widziałem tam rodziny, które pokazywały mi, gdzie pociski spadły w pobliżu sypialni ich dzieci.",No
"A dziś mamy około pięciuset Gruzinów na własny koszt - po prostu pracujących ludzi, którzy we mnie wierzą - rozsianych po całym kraju - zaangażowanych w kampanię polityczną.",Yes
Jednym z tych marzeń jest sprawiedliwość.,No
Poprosiłem o taką samą odprawę i ją otrzymałem.,No
"Powtarzam jednak moim współobywatelom, że najlepszym sposobem na ochronę jest pozostanie w ofensywie.",No
"Drobni biznesmeni i bizneswoman, którzy zapłacili 70 procent z dziewiętnastu, 265 miliardów dolarów podwyżki podatków, największej podwyżki podatków w historii Ameryki.",Yes
"Myślę, że to właściwa strategia; myślę, że to właściwa polityka.",No
Partia Demokratyczna w tym stuleciu stała za czymś.,No
"Panie prezydencie, ma pan bilans 0 do 2.",No
Polujemy na Osamę bin Ladena.,No
"Dzięki cudownemu poświęceniu lekarzy i pielęgniarek dziecko pozostało przy życiu przez sześć miesięcy, a następnie zmarło.",No
Nie będzie więcej debat.,No
"Ale prezydent musi mieć również wizję tego, dokąd powinien zmierzać ten naród.",No
Weźmy na przykład Rosję.,No
"Wybieram edukację i opiekę zdrowotną, środowisko i bezpieczeństwo emerytalne i proszę o wsparcie.",No
"I wiesz, odwiedziliśmy tę stronę dość często i nadal nie działa.",No
Nie chcę kosztować miejsc pracy.,No
Potrzebujemy silnego pakietu gospodarczego; potrzebujemy obniżki podatków; potrzebujemy ulgi na dziecko w wysokości 500 dolarów i wkrótce ją otrzymamy.,No
To świetne pytanie dotyczące Iranu.,No
"Myślę, że gdybyśmy trzymali się tego stanowiska zeszłej zimy, bylibyśmy w lepszej sytuacji w maju.",No
"Zdecydowałem, że właściwym działaniem będzie Irak.",No
"Nie wyglądało to dobrze przez pierwsze dwa lata, kiedy mieliśmy demokratycznego prezydenta i demokratyczny Kongres.",No
"Powinniśmy to zrobić, wtedy będziemy mogli powołać komisję.",No
"Faktem jest, że w Illinois istniało już prawo, które wymagało zapewnienia leczenia ratującego życie, dlatego nie tylko ja, ale także pro-choicyjni Republikanie i Demokraci głosowali przeciwko niemu.",Yes
"Administracja Obamy, od czasu ich przyjścia, ma ponad 230 lat długu, a on go przekroczył.",Yes
Niedawno byłem na małym Haiti na Florydzie.,No
"To dlatego, że były zbyt ekstremalne.",No
"Ścigaliśmy Al-Kaidę wszędzie tam, gdzie Al-Kaida próbowała się ukryć.",No
"Pan Bush był bardzo wdzięczny, gdy byłem wśród Demokratów, którzy mówili, że powinien mieć uprawnienia do negocjowania umowy z Meksykiem.",Yes
Ale spełniłem amerykański sen.,No
"Dać każdemu Amerykaninowi ulgę podatkową w wysokości 5 000 USD i kupić ubezpieczenie zdrowotne, a nie mandaty i grzywny dla małych firm, jak postuluje plan senatora Obamy.",Yes
"Albo świat, w którym ludzie mają co jeść i świat, w którym troszczymy się o tych, którzy nie mają?",No
"W tej kwestii, podobnie jak w wielu innych, mam fundamentalną różnicę w stosunku do obecnej administracji.",Yes
Jest to więc dla mnie priorytet.,No
