sentence,label
"Zamierzałeś umieścić go w wyższym przedziale podatkowym, który miał zwiększyć jego podatki, co spowoduje, że nie będzie w stanie zatrudniać ludzi, co Joe próbował zrealizować amerykański sen.",No
"Słuchaj, jesteśmy w sytuacji w naszym kraju, w którym gdybyśmy zacząć od nowa, moglibyśmy wymyślić inny system.",No
"To było więcej, niż wcześniej zaoferowaliśmy wszystkim Afryce od rządu federalnego.",Yes
I na tej podstawie i tej podstawie podejmujemy decyzję w każdej sprawie.,No
"Widzieliśmy UH - w przeszłości zniszczenie wybranych rządów, takich jak w Chile i silne wsparcie tam dyktatury wojskowej.",Yes
"To, co jest dla mnie artykułem wiary, nie jest czymś, co mogę ustalić na temat kogoś, kto nie podziela tego artykułu wiary.",No
"I ten konkretny rachunek, pozwala pacjentom wybrać lekarza, własnego lekarza, jeśli chcą.",Yes
"I powód, dla którego obwiniają Rosję, ponieważ myślą, że próbują mnie zniszczyć Rosją.",No
"Zniesie podatki 1,3 biliona dolarów.",Yes
"Nie sądzę, że uh - Ameryka może przejść na duże wydatki z wieloma nowymi programami - które znacznie zwiększyłyby budżet federalny.",No
"Amerykanie poprosili mnie, żebym się w to wpadł.",No
Dlatego docieram do wyborców Perota.,No
"Niektórzy ludzie nie lubią faktu, że wstałem, by powiedzieć „nie”, ale tak.",No
Musimy oczywiście obniżyć wydatki.,No
"Nigdy w historii naszego kraju nie było w sytuacji, w której przeciwnik, zagraniczna potęga, tak ciężko pracuje, aby wpłynąć na wynik wyborów.",Yes
"Jesteśmy wiodącym dawcą na świecie, który pomaga tam cierpieniu.",Yes
"Wiesz, prezydent Obama powiedział pewnego dnia, kiedy narzekasz, zanim gra jeszcze się skończy ...",No
"Odrzucam to pojęcie - i sugeruję, że mój przeciwnik nie jest - odrzucam pogląd, że niektórzy twierdzą, że jeśli jesteś muzułmaninem, nie możesz uwolnić, nie pragniesz wolności.",No
"A to, co jest ważne, jest upewnienie się, że nie zgadzamy się, nie będąc nieporozumieniem.",No
"Oczywiście żaden prezydent nie chce wojny i na pewno nie wierzę, że gubernator Reagan, gdyby był prezydentem, chciałby wojny, ale prezydent w biurze owalnym musi wydawać osąd na prawie codziennie, jak wykonywać ogromną władzęnaszego kraju na rzecz pokoju, poprzez dyplomacja lub w nieostrożny sposób w wojowniczej postawie, które w przeszłości były przykładem jego postaw.",No
"Możemy iść naprzód i wyczyścić nasz klimat i opracować zielone technologie i naprzemiennie-alternatywne energie dla-dla hybrydowych, wodoru, samochodów zasilanych baterią, abyśmy mogli oczyścić nasze środowisko, a jednocześnieUzyskaj naszą gospodarkę, tworząc miliony miejsc pracy.",No
"Ale chcę odpowiedzieć tak konkretnie, jak to możliwe, na pytanie, które mi właśnie zadałeś.",No
"Ludzie, którzy mają pracę, edukację i możliwości, które nie miały ich 10 lat temu, nie sądzą, że wcale nie ma znaczenia;Uważają, że jest to bardzo istotne i żałują, że reszta kraju nie miał ich.",No
Więc narzekam na to.,No
Ale to nie wystarczy.,No
Oczywiście jesteśmy 5 procent światowej populacji;Musimy handlować z pozostałymi 95 procentami.,No
"Czy uważasz, że nasze instytucje polityczne działają tak, jak powinny dosłownie tylko połowa naszych obywateli?",Yes
I to jest bezpieczniejszy kraj.,No
"Pan Howe, pan wiceprezydent.",No
Zamknę ten punkt.,No
"I myślę, że być może ustaliliśmy trochę lepsze zrozumienie.",No
"Każdy, kto prowadzi interesy z rządem, powinien mieć możliwość upewnienia się, że nie praktykują dyskryminacji podczas zatrudniania.",No
Uważam to po prostu absolutnie ...,No
"Nikt nie powinien palić, młodych ani starych, ale szczególnie młodzi ludzie nie powinni palić, ale moja płyta tam jest.",No
"Ale nie potrzebujemy, aby prezydent powstrzymywał nas przed wykorzystaniem ropy, węgla i gazu.",No
"Potrzebujemy prezydenta, który może wejść - który czerpie swoją siłę od ludzi.",No
"Kiedy dokonasz tego osądu, decydujesz nie tylko przyszłość naszego narodu;Z bardzo głębokim szacunkiem decydujesz o przyszłości świata.",No
Ponieważ bilion dolarów obiecanych młodym ludziom obiecano także osobom starszym.,Yes
"Spotkałem się z kobietami, które pod koniec ciąży otrzymują najgorsze wieści, które można uzyskać, że ich zdrowie jest zagrożone, jeśli nadal będą nosić do semestru lub że wydarzyło się coś strasznego lub po prostu odkryte o ciąży.",No
"To najwyższy zaszczyt, jaki kiedykolwiek miałem w życiu, aby pomyśleć, że ktoś z Russell, Kansas, ktoś, kto dorastał w piwnicy, ktoś, kogo rodzice nie ukończyli szkoły średniej, ktoś, kto spędził około 39 miesięcySzpitale Po II wojnie światowej, ktoś, kto codziennie używa guzika, aby się ubierać.",No
"I całkowicie subskrybuję ducha, który senator Kennedy wyraził dziś wieczorem, duch, który Stany Zjednoczone powinny iść naprzód.",No
To nie jest i właśnie to opisałem ...,No
Weźmy na przykład karę małżeńską.,No
"Przez ostatnie dwa lata byłem prezydentem i odkryłem z doświadczenia, że o wiele trudniej jest podejmować te decyzje niż ich poleganie.",No
"Powiedziałem, że będziemy coraz trudniej w zakresie alimentów i egzekwowania prawa do dzieci w wysokości 50 procent.",Yes
Szkoła czarterowa prowadzona przez niektórych osób z Teach for America.,No
"Jedynym budynkiem, który został strzeżony, gdy żołnierze, kiedy do Bagdadu, było ministerstwo ropy.",Yes
To jeden z twoich własnych doradców.,No
Ale nie zamierzam tego robić.,No
I tak mamy dobre wojsko.,No
"Mamy tak wiele rzeczy, które musimy zrobić lepiej, Lester, a na pewno cyberprzestępca jest jednym z nich.",No
"Ale kiedy ciągniesz go gwiazdy-nigdy nie zasugerowałem, gdzie powinna być broń ani jaki rodzaj;Nie jestem naukowcem.",No
Masz własne konto.,No
"Zaangażowanie ich w administrację rządu i poczucie, że należą one do struktury społecznej, która podejmuje decyzje w sądownictwie i w oddziale wykonawczym, jest bardzo ważnym zobowiązaniem, które staram się zrealizować i nadal będę to robić w przyszłości.",No
"Ironiczne jest to, że jest teraz - teraz istnieje mniejszy odsetek wyborców złożonych z rodziców z dziećmi niż kiedykolwiek w historii Ameryki ze względu na starzenie się naszej populacji, ale jednocześnie mamy największe pokolenie studentóww szkołach publicznych.",Yes
"Ale - i myślę, że Stany Zjednoczone mogą robić wszystko, co w rozsądny sposób.",No
"Cóż, Jim, uważam, że rząd federalny powinien dać ludziom narzędzia i starać się ustalić warunki, w których mogą jak najlepiej wykorzystać swoje życie.",No
"Pamiętam, jak rozmawiałem przez telefon.",No
"Głównym problemem jest to, czy decyzja Roe przeciwko Wade zostanie uchylona.",No
Niepokoi mnie ton i tenor tej kampanii.,No
"Nie możesz mieć wolnej pracy, jeśli nie masz regulacji.",No
"Dlatego myślę, że powinieneś rozważyć coś z tym zrobić i głosować na niezależnego w 1980 roku.",No
Po drugie - i są dobre.,No
Ale z czasem mogą odzyskać wiarygodność.,No
"Nie, nie nastąpiła zmiana serca.",No
Z powodu naszych programów byliśmy w stanie znacznie obniżyć wydatki na obronę.,Yes
Mówię o cofnięciu traktatu i powrotu do negocjacji.,No
"Patrzą na Waszyngton i widzą, jak ludzie wskazują palce i rzucają winę, mówią jedną rzecz i robiąc drugą.",No
"Musi mieć opcje pożyczek na upadające przedsiębiorstwa, a nie rząd przejmujący te pożyczki.",No
"Cóż, trzymał wiele dużych wieców, w których powiedział, że nie może zrobić tych rzeczy dla tych kobiet, ponieważ nie były one wystarczająco atrakcyjne, aby mogły zostać zaatakowane.",Yes
"Istnieje kilka ograniczonych miejsc, w których było to właściwe.",No
Nie możemy stracić tych miejsc pracy.,No
"I powiedzieli „nie”, ponieważ dostali notatkę od jednego z swoich doradców politycznych, mówiąc, że zamiast tego powinni scharakteryzować wszystko, co zrobiliśmy jako wielki rząd i upewnić się, że nic nie zostało zrobione, aby pomóc opiece zdrowotnej przed wyborami z 94 roku, aby mogli to twierdzić.",No
"Po pierwsze, liczby prezydenta w wysokości 2,2 biliona dolarów po prostu nie są dokładne.",Yes
Ponieważ deficyt rośnie teraz od 12 lat.,Yes
Ale to rzeczy mówią ludzie.,No
"Więc nie zacznę i nie zamierzam pójść do uprawnień jako środka do zmniejszenia tego deficytu, gdy wydajemy miliardy na coś takiegoWiceprezydent chce zachować w tylnej kieszeni lub w jakimś miejscu, ale które, jeśli nadal będziemy na nich wydawać miliardy, zmusi nas do ograniczenia ubezpieczenia społecznego, ograniczenia Medicare, do cięcia tych podstawowych uprawnień dla osób bardzo, bardzo skromnychoznacza.",No
"I musimy się upewnić, że zmniejszymy nasz deficyt.",No
"I myślę, że Hug Tom Daschle dał mu w tym momencie, było tak samo prawdziwe, że nie ma Demokratów, republikanów, wszyscy byliśmy tylko Amerykanami.",No
"Musisz pokazać, że pod tym względem poważnie.",No
"To się zmieni, gdy jestem prezydentem Stanów Zjednoczonych.",No
"Teraz Gerald Ford opuścił pięcioletni przewidywany plan, aby zbudować wojsko, aby przywrócić naszą obronę, a administracja prezydenta Cartera zmniejszyła, że o 38%wyciął 60 statków z zaproponowanego programu budowy marynarki wojennej, i zatrzymał The the the the the the the the theB-L, opóźnił pocisk wycieczkowy, zatrzymał linię produkcyjną pocisku Minuteman, zatrzymał trójząb lub opóźnił okrętów podwodnych Trident, a teraz planuje mobilne siły wojskowe, które można dostarczyć do różnych miejsc na świecie, co sprawia, że kwestionuję jego napaśćO tym, czy to ja szybko szuka użycia siły.",Yes
"I byłoby to, aby zdjąć rząd z tyłu wielkiego ludzi tego kraju i ponownie cię rozluźnij, aby robić rzeczy, które wiem, że możesz zrobić tak dobrze, ponieważ to zrobiłeś i uczyniłeś ten kraj wielkim.",No
"Nie, nie rozmawiali od dwóch lat.",No
"Pozwól, że coś ci wyjaśnię.",No
Morale w dzisiejszym wojsku jest zbyt niskie.,No
"Są to pytania w tych obszarach, do których są uprawnieni Północ i Południe, Wschód i Zachód.",No
"A z analizy, którą do tej pory dokonałem, wydaje mi się, że ten rachunek podatkowy uzasadnia mój podpis i moją aprobatę.",No
"Bardzo wcześnie w mojej administracji zaproponowałem-i myślę, że coś, co nigdy nie zaproponowano żadnej poprzedniej administracji-zaproponowałem całkowitą eliminację pocisków pośrednim, w których Sowieci mieli lepsze niż 10-i nadal mają-i nadal mają-lepsza niż 10 do 1 przewagi nad sojusznikami w Europie.",Yes
"Pozwól, że zrobię jeden punkt.",No
Na tym chcę się skupić.,No
"Jeśli weźmiemy rolę przywódczą i budujemy nowe technologie, takie jak nowe rodzaje samochodów i ciężarówek, które Detroit ma swędzenie, możemy stworzyć miliony dobrych nowych miejsc pracy, najpierw na rynku dzięki tym nowym rodzajom samochodów i ciężaróweki inne rodzaje technologii.",No
"Oraz oszczędności odsetek, które oddałbym z powrotem do ubezpieczenia społecznego.",No
"Jedynym sposobem, w jaki wojska amerykańskie mogły zostać w Iraku, jest uzyskanie porozumienia od ówczesnego rządu, który chroniłby nasze wojska, a rząd Iraku tego nie dał.",No
"Pan Prezydent, cały wzrost gazu ziemnego i ropy naftowej miał miejsce na gruntach prywatnych, a nie na gruntach rządowych.",Yes
"Cóż, Aleppo jest katastrofą.",No
"Gdybyś upadł rząd na najniższy poziom, sam mógłbyś powiedzieć, że nie mógłby zejść niżej i nadal wykonywać usługi dla ludzi, a jeśli ożywienie było tak kompletne, że wiedziałeś, że otrzymujesz ostateczną ilość przychodów tegoMożesz przejść przez ten wzrost, a między tymi dwiema liniami wciąż była niewielka różnica, a potem powiedziałem kiedyś, że tak, musisz sprawdzić, czy podatków nie powinny być dostosowywane.",No
"Myślę, że jeśli rozmawiasz z kimkolwiek, to nie jest wybór.",No
"Oraz nasze ósme równiarki numer jeden w języku angielskim, a także z matematyki.",Yes
"I zobaczyłem tam rodziny, które pokazały mi tam, gdzie pociski zbliżały się do sypialni swoich dzieci.",No
"A dziś mamy około pięciu georgian na własny koszt - tylko ludzie, którzy we mnie wierzą - rozprzestrzeniani w całym kraju - zaangażowani w kampanię polityczną.",Yes
Jednym z tych marzeń jest sprawiedliwość.,No
Poprosiłem i otrzymałem tę samą odprawę.,No
"Ale znowu, powtarzam się do moich współobywateli, najlepszym sposobem ochrony jest pozostanie w ataku.",No
"Mali biznesmeni i biznesmenowie, którzy zapłacili 70 procent twojego Ninteen, co stanowi wzrost podatku o 265 miliardów dolarów, największy wzrost podatku w historii Ameryki.",Yes
"Teraz myślę, że to właściwa strategia;Myślę, że to właściwa polityka.",No
Partia demokratyczna w tym stuleciu coś stanowi.,No
"Panie Prezydent, mrugasz 0 za 2.",No
Jesteśmy na polowaniu po Osamie Bin Ladena.,No
"Dzięki cudownej poświęceniu lekarzy i pielęgniarek dziecko pozostało przy życiu przez sześć miesięcy, a następnie zmarło.",No
Nie będzie już debat.,No
"Ale prezydent musi również mieć wizję tego, dokąd powinien iść ten naród.",No
Ale weź na przykład Rosję.,No
"Wybieram edukację i opiekę zdrowotną, środowisko i bezpieczeństwo emerytalne i proszę o twoje wsparcie.",No
"I, wiesz, dość odwiedziliśmy stronę i nadal nie działa.",No
Nie chcę kosztować miejsc pracy.,No
Potrzebujemy silnego pakietu gospodarczego;Potrzebujemy obniżki podatków;Potrzebujemy kredytu dla dzieci w wysokości 500 USD i wkrótce to będziemy.,No
To świetne pytanie o Iran.,No
"Myślę, że gdybyśmy utknęli w tej pozycji zeszłej zimy, bylibyśmy w lepszej pozycji w maju.",No
"Zdecydowałem, że właściwa akcja jest w Iraku.",No
"Nie wyglądało to dobrze przez pierwsze dwa lata, kiedy mieliśmy demokratycznego prezydenta i Kongres Demokratyczny.",No
"Powinniśmy to zrobić, wtedy możemy mieć prowizję.",No
"Faktem jest, że w książkach w Illinois było już prawo, które wymagało zapewnienia traktowania ratującego życie, dlatego nie tylko ja, ale także republikanie i demokraci głosowali przeciwko temu.",Yes
"Administracja Obamy, od momentu, gdy weszli, ma ponad 230 lat długu, a on go zwieńczył.",Yes
Pewnego dnia byłem na małym Haiti na Florydzie.,No
"To dlatego, że były zbyt ekstremalne.",No
"Śledziliśmy Al Qaidę, gdziekolwiek Al Kaida próbuje się ukryć.",No
"Wiesz, pan Bush był bardzo wdzięczny, gdy byłem wśród Demokratów, którzy powiedziały, że powinien mieć uprawnienia do negocjowania porozumienia z Meksykiem.",Yes
Ale żyłem amerykańskim marzeniem.,No
"Przyznając każdemu Amerykanowi ulgę podatkową w wysokości 5000 USD i wyjść i uzyskać pożądane ubezpieczenie zdrowotne, zamiast mandatów i grzywny dla małych firm, jak wymaga plan senatora Obamy.",Yes
"Lub świat, w którym ludzie mają wystarczająco dużo do jedzenia, i świat, w którym zależy nam na tych, którzy tego nie robią?",No
"W tej sprawie, podobnie jak w wielu innych kwestiach, mam fundamentalną różnicę od obecnej administracji.",Yes
Jest to dla mnie priorytetem.,No
"Wszyscy jeżdżą do Delaware, ponieważ mają bardzo - całkiem luźne prawa, jeśli chodzi o karty kredytowe.",Yes
"I wywarliśmy na nich znaczną presję, aby upewnić się, że to robią;Uznanie praw kobiet, co jest kluczowe w całym regionie.",Yes
Odcinasz konserwację i sprzęt.,No
Według własnych liczb.,No
"I tak, byłby silniejszy, gdybyśmy się z nim nie radzili.",No
"Zgodnie z planem gubernatora, jeśli zachowałeś tę samą opłatę za usługę, którą masz teraz w Medicare, twoje składki wzrosłyby o 18% do 47%, a to jest badanie planu kongresowego, o którym modelował swoją propozycję przezMedicare Actuaries.",Yes
"Ogłosiliśmy plan, co możemy zrobić dla małej firmy.",No
